Date,BNP,Airbus,Deutsche,Enel,LVMH,Sanofi
2003-11-25,44.66,18.14,13.65,4.424,51.91,56.55
2003-11-26,44.8,17.77,13.57,4.417,51.51,56.01
2003-11-27,45.21,17.99,13.72,4.457,52.05,56.4
2003-11-28,45.32,18.09,13.85,4.48,51.78,56.21
2003-12-01,46.37,19.09,14.01,4.511,53.17,56.21
2003-12-02,46.19,18.78,13.88,4.442,53.22,55.36
2003-12-03,46.83,19.26,13.95,4.47,53.53,56.16
2003-12-04,47.1,19.94,13.84,4.448,53.4,56.11
2003-12-05,46.81,19.1,13.86,4.435,52.27,55.66
2003-12-08,46.39,18.69,13.79,4.41,51.55,55.41
2003-12-09,46.66,18.88,14.18,4.455,51.23,55.11
2003-12-10,46.25,18.7,14.19,4.454,50.92,56.06
2003-12-11,46.93,19.18,14.3,4.462,50.92,55.96
2003-12-12,46.97,19.36,14.21,4.49,50.83,55.96
2003-12-15,47.28,19.54,14.2,4.496,51.42,56.8
2003-12-16,47.67,18.96,14.09,4.493,51.01,57.4
2003-12-17,46.63,18.37,14.09,4.496,50.65,57.55
2003-12-18,46.97,18.44,13.96,4.536,50.78,58.59
2003-12-19,47.2,18.7,14.01,4.589,51.32,57.85
2003-12-22,47.33,18.98,13.96,4.54,50.38,57.75
2003-12-23,47.3,18.93,14.24,4.539,51.05,58.49
2003-12-29,47.57,18.97,14.46,4.549,51.1,58.84
2003-12-30,47.77,18.82,14.51,4.53,51.78,58.74
2004-01-02,48.36,18.64,14.96,4.593,52.32,60.08
2004-01-05,48.8,18.38,15.13,4.665,52.68,59.99
2004-01-06,48.7,17.74,15.34,4.704,52.54,59.24
2004-01-07,48.36,18.04,15.16,4.661,52.45,58.99
2004-01-08,48.94,18.05,15.65,4.657,53.85,57.65
2004-01-09,48.94,17.89,15.36,4.633,53.22,57.05
2004-01-12,48.7,17.51,15.47,4.685,52.59,56.6
2004-01-13,48.55,17.71,15.54,4.707,53.4,56.7
2004-01-14,48.27,18.31,15.75,4.787,54.12,57.4
2004-01-15,48.46,18.14,15.67,4.768,54.16,57.2
2004-01-16,48.94,18.59,15.5,4.745,55.06,59.29
2004-01-19,49.04,18.68,15.8,4.783,55.25,59.19
2004-01-20,48.65,18.76,15.91,4.846,56.15,58.99
2004-01-21,48.94,18.85,15.96,4.873,56.55,59.69
2004-01-22,49.37,18.96,16.1,4.865,55.88,61.73
2004-01-23,49.81,19.14,16.4,4.874,55.16,57.45
2004-01-26,49.66,18.59,16.42,4.874,54.93,54.22
2004-01-27,49.86,18.64,16.55,4.824,54.57,54.61
2004-01-28,49.95,18.16,16.23,4.899,54.21,55.26
2004-01-29,49.28,17.66,16.17,4.865,53.35,54.81
2004-01-30,48.22,17.35,16.01,4.866,52.18,56.9
2004-02-02,49.33,17.52,16.09,4.934,52.18,55.91
2004-02-03,49.37,17.09,16.04,4.942,51.32,55.46
2004-02-04,48.41,16.94,15.87,4.978,51.37,55.96
2004-02-05,47.74,17.04,15.63,4.909,51.87,57.0
2004-02-06,48.12,17.28,15.69,4.976,51.37,57.75
2004-02-09,48.36,17.28,15.96,4.957,52.99,56.85
2004-02-10,48.6,17.7,16.09,4.909,53.71,56.7
2004-02-11,48.99,17.34,16.1,5.001,54.03,56.26
2004-02-12,49.57,17.76,16.03,5.039,53.85,55.31
2004-02-13,49.47,17.37,15.69,5.074,53.44,55.06
2004-02-16,49.91,17.67,15.87,5.068,53.71,55.01
2004-02-17,49.81,17.75,16.45,5.085,53.67,55.41
2004-02-18,49.23,17.39,16.53,5.161,54.61,55.31
2004-02-19,50.0,17.74,16.78,5.186,55.43,56.65
2004-02-20,49.86,17.48,16.36,5.13,55.2,55.51
2004-02-23,50.05,17.34,16.32,5.152,55.74,55.71
2004-02-24,49.47,17.1,16.0,5.185,54.75,54.32
2004-02-25,49.04,17.33,16.13,5.165,54.39,54.41
2004-02-26,48.6,18.07,15.9,5.144,54.52,54.46
2004-02-27,49.04,18.5,15.73,5.228,55.43,54.71
2004-03-01,48.84,18.58,16.03,5.329,55.74,55.11
2004-03-02,49.04,18.46,16.08,5.304,56.33,55.36
2004-03-03,48.6,18.7,15.98,5.362,55.83,54.66
2004-03-04,48.89,18.67,16.08,5.396,55.83,55.01
2004-03-05,48.89,18.82,16.0,5.354,55.47,55.01
2004-03-08,48.75,18.55,16.06,5.337,55.74,54.96
2004-03-09,48.01,18.45,15.92,5.363,55.11,55.46
2004-03-10,48.41,18.46,15.54,5.354,54.84,56.4
2004-03-11,47.06,17.97,14.93,5.211,53.17,54.91
2004-03-12,47.29,17.59,15.13,5.193,52.9,56.8
2004-03-15,45.85,16.77,14.64,5.11,51.46,55.01
2004-03-16,47.11,16.72,14.76,5.178,52.05,55.16
2004-03-17,47.64,17.59,15.02,5.186,53.13,55.46
2004-03-18,46.82,17.27,14.69,5.127,52.27,54.76
2004-03-19,47.33,17.07,14.7,5.169,52.0,55.71
2004-03-22,46.64,16.45,14.4,5.103,50.92,54.71
2004-03-23,46.66,16.84,14.4,5.106,50.69,54.76
2004-03-24,46.26,16.9,14.46,5.154,50.24,54.02
2004-03-25,46.79,17.3,14.78,5.144,51.55,53.72
2004-03-26,47.47,17.45,14.7,5.295,52.14,53.42
2004-03-29,48.19,17.78,14.91,5.403,52.59,53.22
2004-03-30,48.21,17.69,14.67,5.473,53.35,52.92
2004-03-31,47.96,17.44,14.62,5.531,53.89,52.87
2004-04-01,48.99,17.78,14.64,5.505,54.07,53.22
2004-04-02,50.15,18.39,14.92,5.596,54.39,54.12
2004-04-05,50.77,19.03,14.87,5.632,55.43,54.36
2004-04-06,50.39,18.61,14.89,5.634,55.16,53.22
2004-04-07,50.77,18.99,14.63,5.605,55.2,52.23
2004-04-08,50.58,19.32,14.63,5.628,54.43,53.72
2004-04-13,51.11,19.76,14.86,5.725,55.47,53.87
2004-04-14,50.24,19.32,14.67,5.668,54.93,53.72
2004-04-15,49.28,19.52,14.65,5.653,54.07,53.72
2004-04-16,49.66,19.13,14.69,5.779,54.61,53.72
2004-04-19,49.57,19.17,14.72,5.742,54.88,53.72
2004-04-20,50.53,19.57,14.81,5.758,55.29,53.72
2004-04-21,49.71,19.45,14.52,5.706,54.3,53.97
2004-04-22,49.86,19.39,14.43,5.732,54.21,55.56
2004-04-23,50.29,19.94,14.4,5.693,54.79,55.66
2004-04-26,49.81,21.38,14.45,5.684,54.75,51.78
2004-04-27,49.86,21.67,14.77,5.674,54.84,51.13
2004-04-28,49.28,21.37,14.75,5.573,54.03,49.51
2004-04-29,48.6,21.27,14.52,5.583,53.62,50.73
2004-04-30,48.31,20.97,14.4,5.589,52.99,52.72
2004-05-03,48.84,21.5,14.36,5.646,53.04,52.52
2004-05-04,49.09,20.92,14.29,5.669,53.17,51.98
2004-05-05,49.33,20.98,14.35,5.706,53.8,51.93
2004-05-06,47.69,20.26,13.8,5.632,52.54,52.13
2004-05-07,47.44,20.77,13.69,5.615,52.18,53.37
2004-05-10,46.58,19.75,13.29,5.529,50.83,52.62
2004-05-11,47.2,19.69,13.58,5.563,51.82,52.52
2004-05-12,46.42,18.87,13.38,5.425,51.19,52.43
2004-05-13,47.2,19.24,13.25,5.554,51.6,52.87
2004-05-14,47.12,19.25,13.15,5.602,50.78,53.17
2004-05-17,46.4,18.69,13.14,5.555,49.97,52.47
2004-05-18,47.16,19.15,13.22,5.563,51.14,52.87
2004-05-19,48.55,19.97,13.53,5.596,52.18,53.72
2004-05-20,47.9,19.5,13.48,5.564,51.78,52.72
2004-05-21,47.96,20.0,13.32,5.566,51.91,52.52
2004-05-24,48.55,19.8,13.42,5.562,52.59,52.92
2004-05-25,48.31,19.71,13.18,5.539,52.0,53.02
2004-05-26,48.94,19.9,13.3,5.589,52.32,53.32
2004-05-27,49.09,20.07,13.68,5.623,52.95,54.32
2004-05-28,48.22,20.06,13.74,5.64,52.72,53.82
2004-05-31,48.7,20.23,13.76,5.628,52.9,53.87
2004-06-01,48.19,19.75,13.48,5.598,51.91,52.82
2004-06-02,48.36,20.0,13.63,5.606,52.36,53.27
2004-06-03,49.04,20.03,13.77,5.563,52.18,53.12
2004-06-04,49.66,20.03,14.02,5.615,52.63,53.62
2004-06-07,49.71,19.7,14.22,5.631,52.99,54.41
2004-06-08,49.71,20.07,14.26,5.708,52.99,54.61
2004-06-09,49.47,20.36,14.29,5.692,52.59,53.62
2004-06-10,50.1,20.14,14.44,5.758,52.59,53.92
2004-06-11,48.84,20.62,14.35,5.816,52.68,53.77
2004-06-14,48.36,20.21,14.21,5.758,51.82,52.62
2004-06-15,49.09,20.54,14.28,5.783,52.77,53.42
2004-06-16,49.52,20.78,14.34,5.816,53.13,53.82
2004-06-17,49.76,20.92,14.25,5.785,52.9,52.57
2004-06-18,50.15,20.85,14.43,5.707,52.86,52.72
2004-06-21,50.0,21.32,14.35,5.481,52.59,52.57
2004-06-22,49.47,21.62,13.98,5.47,52.05,52.28
2004-06-23,49.95,22.23,14.02,5.578,52.32,52.08
2004-06-24,49.66,22.8,14.22,5.578,53.89,52.13
2004-06-25,49.47,22.42,14.35,5.593,53.49,52.13
2004-06-28,49.76,22.76,14.59,5.546,54.07,52.08
2004-06-29,49.47,22.96,14.58,5.554,53.89,52.28
2004-06-30,48.75,22.74,14.44,5.539,53.58,51.83
2004-07-01,48.22,22.55,14.43,5.458,53.58,52.13
2004-07-02,47.62,21.86,14.25,5.507,52.9,51.78
2004-07-05,47.65,21.95,14.32,5.531,52.86,51.83
2004-07-06,47.48,21.72,14.27,5.514,52.72,51.53
2004-07-07,47.27,21.73,14.3,5.527,52.72,52.38
2004-07-08,47.59,21.72,14.23,5.557,53.08,53.17
2004-07-09,47.42,21.47,14.14,5.576,52.86,53.57
2004-07-12,47.21,21.36,14.04,5.576,52.36,53.72
2004-07-13,47.39,21.74,14.07,5.59,52.36,53.82
2004-07-14,46.77,21.34,14.17,5.556,52.41,54.02
2004-07-15,45.81,21.07,14.02,5.52,51.73,53.72
2004-07-16,45.53,21.34,13.99,5.554,52.09,53.17
2004-07-19,45.46,21.34,13.72,5.532,51.64,52.97
2004-07-20,45.75,21.67,13.72,5.539,52.63,53.97
2004-07-21,46.18,22.16,13.69,5.506,53.08,54.96
2004-07-22,45.26,21.71,13.46,5.468,51.6,54.46
2004-07-23,44.73,21.61,13.44,5.454,51.1,54.36
2004-07-26,44.53,21.45,13.2,5.356,50.15,53.82
2004-07-27,45.33,22.19,13.47,5.396,50.74,52.72
2004-07-28,45.49,22.74,13.63,5.39,50.47,52.33
2004-07-29,46.61,22.83,13.98,5.432,51.6,53.92
2004-07-30,46.66,22.76,13.92,5.51,51.1,54.81
2004-08-02,46.83,22.55,13.72,5.504,50.51,55.06
2004-08-03,47.75,22.43,13.93,5.525,50.65,55.26
2004-08-04,47.61,21.98,13.81,5.438,48.89,55.26
2004-08-05,48.12,22.29,13.79,5.269,48.53,55.51
2004-08-06,46.7,21.32,13.42,5.211,47.4,54.91
2004-08-09,46.3,20.51,13.26,5.163,46.68,54.17
2004-08-10,47.06,20.81,13.43,5.177,47.54,55.01
2004-08-11,46.64,20.14,13.35,5.164,47.18,55.51
2004-08-12,47.24,20.18,13.44,5.194,46.41,55.26
2004-08-13,46.93,20.57,13.59,5.211,45.92,55.51
2004-08-16,47.32,20.78,13.79,5.216,46.5,55.71
2004-08-17,47.6,20.96,13.9,5.204,47.36,55.51
2004-08-18,47.9,20.78,14.13,5.228,47.04,55.31
2004-08-19,48.07,20.75,14.11,5.211,47.36,55.36
2004-08-20,47.83,20.62,14.02,5.198,46.59,55.71
2004-08-23,48.75,21.13,14.35,5.236,47.72,56.65
2004-08-24,48.75,21.3,14.41,5.229,48.17,56.65
2004-08-25,48.6,21.28,14.52,5.334,47.86,56.9
2004-08-26,49.09,21.57,14.68,5.328,48.44,57.8
2004-08-27,49.33,21.92,14.65,5.355,48.35,58.29
2004-08-30,48.89,21.7,14.58,5.321,48.17,58.74
2004-08-31,48.0,21.35,14.33,5.337,47.4,58.1
2004-09-01,48.41,21.68,14.15,5.405,48.04,57.65
2004-09-02,48.7,21.83,14.33,5.431,48.26,57.35
2004-09-03,49.42,22.06,14.45,5.483,48.35,57.8
2004-09-06,49.52,22.19,14.52,5.497,49.21,57.6
2004-09-07,49.71,22.5,14.59,5.496,49.21,55.91
2004-09-08,49.71,22.25,14.52,5.45,49.97,55.76
2004-09-09,49.18,22.04,14.38,5.416,49.39,56.06
2004-09-10,49.57,22.21,14.41,5.363,49.16,56.11
2004-09-13,50.29,22.4,14.63,5.422,50.33,56.7
2004-09-14,49.91,22.2,14.55,5.41,49.79,57.15
2004-09-15,50.0,22.43,14.44,5.396,49.84,56.95
2004-09-16,50.15,22.31,14.45,5.378,50.24,57.0
2004-09-17,51.11,22.11,14.66,5.447,51.01,57.05
2004-09-20,50.87,21.87,14.66,5.451,50.15,57.05
2004-09-21,51.4,21.82,14.83,5.44,50.2,57.1
2004-09-22,50.82,21.42,14.87,5.421,49.57,56.75
2004-09-23,50.24,21.14,14.89,5.434,48.62,56.6
2004-09-24,50.34,21.43,14.9,5.438,48.94,56.5
2004-09-27,50.1,21.44,14.77,5.437,48.49,57.0
2004-09-28,50.19,21.19,14.84,5.489,48.62,58.0
2004-09-29,50.58,21.64,15.01,5.55,49.03,59.19
2004-09-30,50.15,21.2,14.94,5.531,48.44,58.1
2004-10-01,51.74,21.87,15.55,5.664,49.61,59.09
2004-10-04,52.46,22.76,15.55,5.561,50.15,59.59
2004-10-05,52.61,23.22,15.3,5.556,50.38,59.54
2004-10-06,52.56,22.88,15.4,5.522,50.29,58.69
2004-10-07,52.27,22.69,15.38,5.557,50.83,57.9
2004-10-08,51.83,22.69,15.22,5.581,51.19,57.4
2004-10-11,51.98,22.63,15.05,5.615,51.1,57.3
2004-10-12,51.45,22.01,14.96,5.573,50.78,56.45
2004-10-13,51.83,21.6,14.94,5.598,50.38,57.55
2004-10-14,51.01,21.47,14.9,5.6,49.57,56.45
2004-10-15,50.72,21.42,14.88,5.564,49.61,57.15
2004-10-18,50.63,21.58,14.87,5.53,49.25,56.45
2004-10-19,51.21,22.22,14.94,5.565,49.88,57.5
2004-10-20,50.48,22.19,14.82,5.59,49.66,56.6
2004-10-21,50.68,22.48,14.85,5.615,49.07,56.55
2004-10-22,51.11,22.53,14.86,5.599,48.35,56.3
2004-10-25,50.1,21.76,14.62,5.741,47.31,54.71
2004-10-26,50.1,21.77,14.56,5.715,47.86,55.06
2004-10-27,50.97,21.89,14.79,5.797,48.62,57.0
2004-10-28,51.83,22.47,14.91,5.842,48.94,57.9
2004-10-29,51.45,22.21,15.02,5.959,48.4,57.0
2004-11-01,51.93,22.43,15.15,6.048,48.89,57.25
2004-11-02,52.22,22.76,15.25,6.001,49.34,58.69
2004-11-03,52.61,22.85,15.29,5.985,49.84,57.1
2004-11-04,52.22,22.86,15.28,6.058,49.79,57.65
2004-11-05,52.22,22.73,15.29,6.027,50.24,58.94
2004-11-08,52.12,23.02,15.2,6.028,50.11,58.54
2004-11-09,51.69,22.84,15.01,5.953,50.2,57.6
2004-11-10,51.98,23.42,15.01,5.965,50.51,58.44
2004-11-11,52.51,24.75,15.67,5.957,50.74,58.94
2004-11-12,52.07,24.46,15.83,5.911,51.1,59.24
2004-11-15,52.07,23.95,15.9,5.959,50.83,58.99
2004-11-16,51.5,23.79,15.86,5.974,50.47,58.74
2004-11-17,52.22,23.47,16.15,6.001,51.05,59.49
2004-11-18,52.07,23.55,16.16,5.984,51.1,58.89
2004-11-19,51.21,23.68,15.99,5.968,50.74,57.55
2004-11-22,50.77,23.51,15.96,5.985,49.97,56.95
2004-11-23,50.72,23.78,15.74,5.995,49.48,57.05
2004-11-24,50.44,23.7,15.78,5.986,48.89,56.55
2004-11-25,51.06,23.47,15.93,5.872,48.94,57.1
2004-11-26,50.87,22.93,15.9,5.904,48.53,56.75
2004-11-29,50.58,22.69,15.9,5.936,48.67,57.05
2004-11-30,50.44,22.61,15.98,5.904,48.22,56.35
2004-12-01,51.26,22.98,16.29,5.951,48.94,56.7
2004-12-02,51.69,23.4,16.43,5.99,48.94,56.8
2004-12-03,51.21,23.31,16.33,5.933,48.22,56.4
2004-12-06,50.87,23.12,16.28,6.048,47.77,56.5
2004-12-07,51.01,23.36,16.45,6.235,48.76,57.25
2004-12-08,50.77,23.09,16.45,6.183,48.89,56.95
2004-12-09,50.58,22.82,16.25,6.135,48.13,56.3
2004-12-10,51.26,22.93,16.25,6.206,48.26,55.71
2004-12-13,51.83,22.01,16.4,6.206,48.85,57.0
2004-12-14,52.07,21.08,16.35,6.25,49.21,56.8
2004-12-15,51.5,21.36,16.3,6.181,48.76,56.5
2004-12-16,51.69,20.8,16.44,6.263,48.94,57.4
2004-12-17,50.72,21.02,16.4,6.312,48.4,56.4
2004-12-20,51.11,21.38,16.45,6.334,47.99,57.7
2004-12-21,50.87,21.72,16.37,6.339,49.57,58.0
2004-12-22,51.3,21.83,16.5,6.386,50.56,58.29
2004-12-23,51.59,21.49,16.54,6.364,50.56,58.34
2004-12-27,51.54,21.48,16.48,6.338,50.24,58.59
2004-12-28,51.69,21.45,16.63,6.355,50.42,58.59
2004-12-29,51.74,21.42,16.6,6.372,50.83,58.79
2004-12-30,51.5,21.28,16.65,6.374,50.6,58.74
2005-01-03,51.79,21.43,16.71,6.382,51.01,58.99
2005-01-04,52.12,21.03,16.84,6.312,50.74,58.79
2005-01-05,51.83,20.85,16.7,6.308,49.97,57.95
2005-01-06,52.61,21.47,16.71,6.25,50.15,57.35
2005-01-07,53.23,21.79,16.78,6.273,50.51,57.55
2005-01-10,53.33,22.15,16.5,6.251,50.2,57.85
2005-01-11,53.14,22.28,16.26,6.245,49.57,57.55
2005-01-12,52.36,21.95,16.05,6.272,48.67,57.1
2005-01-13,52.56,22.72,16.19,6.257,49.12,57.9
2005-01-14,53.04,22.99,16.1,6.375,49.39,57.45
2005-01-17,53.67,23.56,16.06,6.363,49.93,57.7
2005-01-18,53.76,23.13,16.07,6.302,49.43,57.75
2005-01-19,53.76,22.89,16.23,6.349,49.79,57.45
2005-01-20,53.23,23.12,16.23,6.326,48.94,57.1
2005-01-21,53.52,22.9,16.24,6.277,48.76,57.4
2005-01-24,53.18,22.86,16.14,6.314,48.26,57.65
2005-01-25,53.62,22.99,16.2,6.364,48.71,57.7
2005-01-26,53.04,22.9,16.5,6.336,48.58,57.0
2005-01-27,53.14,22.99,16.35,6.329,48.44,57.65
2005-01-28,52.56,22.97,16.33,6.313,48.08,56.8
2005-01-31,53.38,23.31,16.58,6.355,48.04,56.95
2005-02-01,53.67,23.58,16.54,6.403,49.07,56.55
2005-02-02,53.96,23.44,16.46,6.549,49.57,56.16
2005-02-03,53.28,22.99,16.44,6.569,49.21,56.75
2005-02-04,52.85,23.09,16.52,6.61,49.03,57.1
2005-02-07,52.94,23.29,16.6,6.631,49.34,57.5
2005-02-08,52.7,23.29,16.63,6.786,50.02,57.5
2005-02-09,52.75,23.25,16.5,6.749,49.57,57.2
2005-02-10,53.04,23.18,16.36,6.706,49.84,57.3
2005-02-11,54.05,23.56,16.33,6.773,50.6,57.45
2005-02-14,54.1,23.45,16.33,6.741,50.6,57.7
2005-02-15,54.29,23.85,16.32,6.683,50.87,57.3
2005-02-16,53.71,23.95,16.27,6.691,50.65,57.45
2005-02-17,53.38,23.97,16.12,6.732,50.33,57.25
2005-02-18,53.42,24.23,15.99,6.584,51.55,58.24
2005-02-21,52.61,24.43,15.94,6.37,51.19,60.53
2005-02-22,52.85,23.31,15.8,6.388,50.83,59.59
2005-02-23,52.61,23.22,15.8,6.386,50.2,58.99
2005-02-24,52.65,23.58,15.74,6.296,50.15,58.54
2005-02-25,53.09,23.63,15.94,6.334,50.38,59.64
2005-02-28,52.85,23.59,15.82,6.407,50.42,60.08
2005-03-01,53.09,23.89,15.89,6.39,50.74,61.18
2005-03-02,53.28,23.85,15.97,6.291,50.87,62.07
2005-03-03,53.18,23.62,15.77,6.269,50.65,62.72
2005-03-04,53.47,23.65,15.86,6.378,51.91,63.32
2005-03-07,53.42,23.52,15.82,6.414,52.18,63.96
2005-03-08,53.71,23.75,15.8,6.297,52.18,62.47
2005-03-09,53.28,23.01,15.73,6.359,51.55,61.68
2005-03-10,53.14,22.64,15.39,6.325,51.37,61.88
2005-03-11,53.33,22.22,15.34,6.335,51.46,61.88
2005-03-14,53.42,22.03,15.38,6.372,51.82,61.53
2005-03-15,53.71,22.52,15.47,6.468,51.73,62.57
2005-03-16,52.51,22.08,15.25,6.408,51.01,62.37
2005-03-17,52.8,22.17,15.37,6.47,51.23,62.57
2005-03-18,53.14,21.95,15.39,6.451,51.6,62.82
2005-03-21,52.89,22.02,15.34,6.453,51.23,62.22
2005-03-22,52.99,22.02,15.43,6.458,51.1,63.72
2005-03-23,52.51,22.68,15.33,6.415,50.83,63.57
2005-03-24,53.57,22.78,15.48,6.567,51.23,65.06
2005-03-29,53.42,22.87,15.49,6.557,51.55,65.31
2005-03-30,53.04,22.97,15.49,6.545,51.37,65.26
2005-03-31,52.7,22.92,15.4,6.507,52.0,64.71
2005-04-01,52.85,23.31,15.44,6.526,51.78,65.11
2005-04-04,52.32,22.86,15.37,6.453,51.01,64.71
2005-04-05,52.89,23.05,15.36,6.519,51.37,66.25
2005-04-06,52.85,23.4,15.38,6.479,52.09,67.2
2005-04-07,53.04,23.76,15.33,6.523,52.27,67.4
2005-04-08,53.14,23.58,15.46,6.58,52.68,67.15
2005-04-11,53.38,23.31,15.43,6.61,52.68,66.3
2005-04-12,52.99,22.83,15.37,6.565,52.32,65.51
2005-04-13,53.33,23.01,15.5,6.625,52.68,66.7
2005-04-14,53.04,23.42,15.65,6.631,52.14,68.09
2005-04-15,51.88,23.06,15.5,6.498,50.83,67.89
2005-04-18,50.58,22.47,15.27,6.446,49.43,66.45
2005-04-19,50.97,22.57,15.27,6.447,49.79,66.65
2005-04-20,50.34,22.56,15.13,6.523,49.57,66.5
2005-04-21,49.95,22.36,15.26,6.474,50.2,65.85
2005-04-22,50.82,22.68,15.39,6.487,50.24,66.6
2005-04-25,50.77,22.59,15.4,6.514,50.42,67.65
2005-04-26,50.87,22.43,15.33,6.488,50.24,68.04
2005-04-27,50.05,21.91,14.6,6.422,49.48,68.49
2005-04-28,49.62,21.87,14.48,6.422,48.98,68.84
2005-04-29,49.09,21.83,14.48,6.47,49.12,68.04
2005-05-02,49.81,22.03,14.56,6.524,49.57,67.7
2005-05-03,50.29,22.12,14.6,6.549,49.61,68.24
2005-05-04,50.53,22.17,14.68,6.528,49.7,69.98
2005-05-05,51.06,22.23,14.79,6.549,50.29,69.93
2005-05-06,51.21,22.57,14.86,6.519,50.24,70.03
2005-05-09,50.87,22.61,14.8,6.444,50.42,69.63
2005-05-10,50.34,22.22,14.64,6.391,50.11,69.39
2005-05-11,50.15,21.94,14.54,6.391,50.42,68.84
2005-05-12,52.03,22.05,14.52,6.357,51.42,69.73
2005-05-13,51.93,21.93,14.72,6.326,51.73,69.59
2005-05-16,51.93,21.63,14.69,6.314,52.0,69.54
2005-05-17,51.98,22.02,14.53,6.295,51.69,69.49
2005-05-18,53.52,22.76,14.67,6.426,51.96,69.93
2005-05-19,53.14,22.56,14.67,6.395,52.36,69.29
2005-05-20,52.85,22.86,14.75,6.357,52.36,70.53
2005-05-23,53.18,23.12,15.15,6.398,52.27,70.88
2005-05-24,53.52,22.99,15.18,6.378,52.59,71.48
2005-05-25,53.38,23.03,15.15,6.401,52.23,71.62
2005-05-26,53.86,23.47,15.19,6.49,52.63,72.77
2005-05-27,54.87,23.6,15.12,6.509,52.45,72.07
2005-05-30,52.61,23.54,15.2,6.514,52.36,72.47
2005-05-31,52.7,23.88,15.1,6.435,52.27,72.92
2005-06-01,53.76,23.82,15.18,6.519,54.61,73.22
2005-06-02,54.29,23.63,15.14,6.497,54.97,73.32
2005-06-03,54.05,23.8,15.09,6.49,55.16,72.87
2005-06-06,53.38,23.36,14.84,6.466,55.11,72.82
2005-06-07,53.86,23.3,15.0,6.598,55.7,72.42
2005-06-08,53.67,23.19,14.91,6.616,55.25,72.02
2005-06-09,53.76,23.36,14.85,6.611,55.52,70.98
2005-06-10,54.44,23.75,14.94,6.611,56.01,70.98
2005-06-13,54.24,23.7,14.9,6.638,56.51,71.77
2005-06-14,53.71,23.51,14.9,6.633,56.78,71.57
2005-06-15,54.39,23.16,14.82,6.505,56.1,70.78
2005-06-16,54.58,23.53,14.88,6.46,56.64,66.95
2005-06-17,54.82,23.78,14.96,6.492,56.78,68.64
2005-06-20,54.05,23.87,14.89,6.185,56.78,68.94
2005-06-21,54.49,24.59,14.86,6.215,57.41,69.34
2005-06-22,54.73,25.2,14.73,6.206,57.63,69.04
2005-06-23,54.92,25.91,14.7,6.245,58.08,68.64
2005-06-24,54.44,25.75,14.72,6.232,57.23,67.5
2005-06-27,53.62,25.45,14.68,6.15,56.55,66.9
2005-06-28,54.0,25.79,14.86,6.229,57.09,67.55
2005-06-29,54.49,26.06,15.09,6.277,57.77,68.09
2005-06-30,54.68,26.19,15.3,6.347,57.59,67.55
2005-07-01,55.06,26.29,15.42,6.373,58.49,68.64
2005-07-04,54.82,26.5,15.51,6.364,58.58,68.34
2005-07-05,54.77,25.99,15.38,6.285,58.53,68.64
2005-07-06,54.92,26.35,15.4,6.237,58.71,68.79
2005-07-07,54.1,25.76,15.26,6.232,57.23,67.94
2005-07-08,55.02,26.01,15.36,6.285,57.9,68.99
2005-07-11,55.79,26.37,15.53,6.312,58.53,68.84
2005-07-12,55.74,26.51,15.62,6.25,58.26,68.24
2005-07-13,56.32,26.26,15.68,6.222,58.76,69.39
2005-07-14,57.23,26.3,15.57,6.143,59.35,69.83
2005-07-15,57.57,26.75,15.64,6.175,59.75,70.58
2005-07-18,57.67,26.65,15.65,6.198,59.44,70.08
2005-07-19,58.2,26.85,15.79,6.228,60.65,70.08
2005-07-20,58.01,26.87,15.88,6.193,60.56,69.73
2005-07-21,58.92,26.74,15.84,6.215,61.33,70.38
2005-07-22,58.54,26.34,15.94,6.188,61.46,69.63
2005-07-25,58.05,26.26,15.97,6.183,61.91,70.18
2005-07-26,58.34,26.62,16.19,6.146,62.18,70.33
2005-07-27,58.2,27.48,16.34,6.116,62.36,70.28
2005-07-28,58.34,27.69,16.37,6.129,62.27,71.18
2005-07-29,57.52,27.56,16.37,6.226,61.78,70.98
2005-08-01,57.28,27.42,16.36,6.181,61.64,70.83
2005-08-02,58.25,27.53,16.47,6.169,61.69,72.02
2005-08-03,57.86,27.62,16.33,6.166,61.42,71.18
2005-08-04,57.86,27.7,16.09,6.124,60.56,70.73
2005-08-05,58.15,27.57,16.01,6.099,59.53,69.88
2005-08-08,57.76,27.55,16.01,6.122,60.02,70.48
2005-08-09,58.15,27.48,16.3,6.088,60.16,71.23
2005-08-10,58.87,27.95,16.46,6.165,61.1,71.38
2005-08-11,58.92,27.51,16.11,6.13,60.25,70.98
2005-08-12,58.44,27.05,16.0,6.118,59.48,70.28
2005-08-16,57.86,26.9,15.77,6.082,59.26,69.14
2005-08-17,57.81,26.49,15.71,6.065,58.76,68.74
2005-08-18,57.62,26.5,15.65,6.034,58.81,70.23
2005-08-19,58.29,26.96,15.73,6.157,59.21,72.32
2005-08-22,58.34,27.08,15.68,6.168,59.8,71.43
2005-08-23,57.81,26.92,15.66,6.116,59.53,70.28
2005-08-24,57.72,27.18,15.66,6.216,59.44,69.93
2005-08-25,56.51,26.98,15.44,6.268,58.53,69.39
2005-08-26,56.17,26.78,15.24,6.201,58.26,68.74
2005-08-29,56.17,26.82,15.29,6.215,58.26,69.24
2005-08-30,55.98,26.71,15.33,6.21,58.22,69.54
2005-08-31,56.85,27.19,15.4,6.339,59.03,68.84
